pregen	mscoco_R^2	mscoco_R	mscoco_p	flickr30k_R^2	flickr30k_R	flickr30k_p	flickr8k_R^2	flickr8k_R	flickr8k_p	all_R^2	all_R	all_p
sum_min_pplx_none	0.12903492465416438	-0.35921431577007673	7.342346879254513e-07	0.11825217859344056	-0.3438781449778985	2.285208554322689e-06	0.1263182177207204	-0.3554127427663792	9.783386905947916e-07	0.0067065338697842244	-0.08189342995493731	0.05719509841815944
sum_min_pplx_filter0	0.11266438909658043	-0.3356551639653119	4.099803209479036e-06	0.10073696048557623	-0.3173908638974604	1.4160097862062106e-05	0.09541742572795334	-0.3088971118802397	2.4532021588548937e-05	0.0005703821476838319	-0.02388267463421616	0.5797320565337138
sum_min_count_none	5.8676255134643795e-08	-0.00024223182106123835	0.9974250396351487	0.00010273043439536342	-0.010135602320304572	0.8925806584317781	0.00016608071830747994	-0.012887230823861267	0.8636710875103286	0.04307163335528218	0.20753706501558264	1.1468065412857263e-06
sum_min_count_filter0	0.042840813703851385	-0.20698022539327612	0.005306085464146561	0.022432212578151027	-0.14977387148014512	0.04477500777654454	0.029323739845862236	-0.1712417584757358	0.02153632321984932	0.005159357386081091	0.07182866688224898	0.09542817852031213
sum_min_count_prefix0	0.06877970922814984	0.2622588591985976	0.000375805326206874	0.06824459853897918	0.26123667150493857	0.0003968778507772	0.00034115191741353884	0.018470298249176672	0.8056050873514286	0.11777044406796547	0.3431769865069123	2.27222133229244e-16
sum_min_normcount_none	1.3970579855798765e-13	3.737723887046603e-07	0.9999960273021334	3.458268705377779e-12	1.859642090666314e-06	0.9999802314761025	6.3003332707503e-12	2.5100464678468206e-06	0.999973317634862	0.04265306996285513	0.20652619679560055	1.2958219673226168e-06
sum_min_normcount_filter0	0.04312115471472287	-0.20765633800759098	0.005155569007625703	0.022819969354844417	-0.15106279937444697	0.04294629037635105	0.028910305701570764	-0.17003030818524903	0.022492562249630574	0.004644196816337929	0.06814834419366277	0.1136965996352998
sum_min_normcount_prefix0	0.088964431001206	0.2982690580687276	4.76673216490115e-05	0.11956847451639496	0.345786747167087	1.990521680896301e-06	0.005498245316846751	0.07415015385585354	0.322535653736598	0.13449762851382166	0.3667391832267472	1.2362951310361874e-18
sum_join_prob_none	0.5088601912435546	0.7133443707239545	2.7401816052449554e-29	0.43677605124867314	0.6608903473713874	5.801652197806169e-24	0.5813471624595765	0.7624612530873792	1.726597499977019e-35	0.37789715113110206	0.6147333984184543	1.9736738415171675e-57
sum_join_prob_filter0	0.6000291089085253	0.7746154587332513	2.9239260962614168e-37	0.5675097656405783	0.7533324403213885	3.156492271520419e-34	0.6050511118173976	0.777850314531914	9.458073768058067e-38	0.420015656066695	0.648086148645915	1.2094489309258747e-65
sum_join_prob_prefix0	7.822647282310217e-05	0.008844573071839147	0.9061960090514339	0.0015025498198549788	0.038762737517556455	0.6054159850001164	0.00016780395739410112	0.012953916681610281	0.8629725444998725	0.048779118483397624	0.22085995219459237	2.1649398183887855e-07
sum_join_pplx_none	0.1260069449320838	-0.35497456941601296	1.0110050819824232e-06	0.11913971694256821	-0.3451662163980829	2.082113181038318e-06	0.12848310277047154	-0.35844539719526536	7.783562190606935e-07	0.0031746616584908136	-0.0563441359725288	0.19110268384105597
sum_join_count_none	0.0001706639833740181	-0.013063842596036516	0.8618212883847151	0.0020448896956430087	-0.04522045660586599	0.5466564717356227	0.00048195403809368314	-0.021953451621412136	0.7698892508373375	0.036254074877048785	0.19040502849727678	8.382230916300447e-06
sum_join_count_filter0	0.016883084778783645	-0.12993492516942334	0.08212401973661249	0.016564941211593597	-0.128704860870107	0.08508837562728301	0.014531687999306193	-0.12054745123521357	0.10697714410362649	0.012369329239744457	0.11121748621392437	0.009695602628847276
sum_join_count_prefix0	0.07534729509174017	0.27449461760067384	0.00019227193306470521	0.03657333336081076	0.19124155761970452	0.010120628838144035	0.038398428345286846	0.19595516922318443	0.008381369100704564	0.12671250953071508	0.3559670062389422	1.4153304809375438e-17
sum_join_normcount_none	1.8416230673983233e-09	-4.291413598569035e-05	0.9995438155625425	3.458268705369558e-12	1.8596420906641036e-06	0.9999802314761025	6.30033327076449e-12	2.510046467849647e-06	0.999973317634862	0.04265009255705208	0.20651898836923466	1.296948480771266e-06
sum_join_normcount_filter0	0.01441206693847009	-0.12005026838149963	0.10844246851214534	0.008634390138603945	-0.09292141915943786	0.21472673874066348	0.011460698746659923	-0.10705465308271249	0.15260320479374503	0.016599306199238828	0.12883829476998998	0.002704197563460708
sum_join_normcount_prefix0	0.0835009466742473	0.2889653035820171	8.349956864125161e-05	0.05693365425811416	0.23860774140441077	0.0012567500247362392	0.05001723258075997	0.22364532765242373	0.002545043601274659	0.13498731247119425	0.3674061954719793	1.0598329717129194e-18
mean_sum_prob_none	0.7152947233940643	0.8457509819054686	1.9459128449707236e-50	0.5594881078719339	0.7479893768443064	1.631453830306495e-33	0.7954600199635475	0.8918856540855153	3.051078023020659e-63	0.6842313499626529	0.8271827790534888	8.884624287045486e-137
mean_sum_prob_filter0	0.8690788207827389	0.9322439706336206	1.6600059483817186e-80	0.7303423873373354	0.8546007180767726	1.5339085392790997e-52	0.8306085194054623	0.91137726513528	1.5391481705497035e-70	0.7911454741230673	0.8894635878567865	4.2170963752545346e-185
mean_sum_prob_prefix0	0.028552008938987652	0.1689733971339502	0.02335648906782324	0.15178964027322944	0.38960189973000575	6.452661387048641e-08	0.019213048202987172	0.13861114025570662	0.06349979070881151	0.12473953392913242	0.3531848438553563	2.6170428170479124e-17
mean_sum_pplx_none	0.8962019768031734	-0.946679447755772	1.7396684937090534e-89	0.8559153644004912	-0.9251569404163227	8.442524136259868e-77	0.884731981876715	-0.9406019252992814	1.9700895777928633e-85	0.6837640865570027	-0.8269002881587373	1.3229173024853165e-136
mean_sum_count_none	0.9359789431422498	-0.9674600473106111	3.5731798000046846e-108	0.7601479176076741	-0.8718646211469268	4.4656421214185916e-57	0.41213508969559964	-0.6419774837917601	2.697270516584011e-22	0.2232709627622856	-0.4725155688041248	2.196257161562442e-31
mean_sum_count_filter0	0.9718512733430428	-0.9858251738229465	6.082462305288753e-140	0.9678123474707663	-0.9837745409750988	9.278812630387325e-135	0.9761639207973744	-0.9880100813237557	2.2656811596511227e-146	0.6037794076621703	-0.7770324366859921	3.0934729074764516e-110
mean_sum_count_prefix0	0.9943096877698542	0.9971507848715029	9.648461976098273e-202	0.7894889177352837	0.8885318889805158	3.96531663748562e-62	0.7929692751583902	0.8904882229195343	8.973495855963472e-63	0.8855420415312737	0.941032433835983	2.1797735564625124e-255
mean_sum_normcount_filter0	0.9734470800473738	-0.9866342179589018	3.372031415678072e-142	0.9701613992404039	-0.9849677148213559	1.0912048841098694e-137	0.9609647183528335	-0.9802880792669232	2.656866041718385e-127	0.8075970410436566	-0.8986640312395153	1.085221113103025e-194
mean_sum_normcount_prefix0	0.994987955011787	0.9974908295376891	1.1982033404806193e-206	0.8940663559578684	0.9455508214569265	1.0670087370631694e-88	0.8989697698497569	0.9481401636096621	1.5672788892417575e-90	0.9295272818193517	0.9641199519869671	4.675308121344e-312
mean_mean_prob_none	0.715294768686382	0.845751008681859	1.9458852331831352e-50	0.5594881078719337	0.7479893768443063	1.6314538303065686e-33	0.7954600199635475	0.8918856540855153	3.051078023020659e-63	0.6842313598542274	0.827182785032563	8.884549356945229e-137
mean_mean_prob_filter0	0.8690788236002998	0.932243972144792	1.6600027661972107e-80	0.7303423873373356	0.8546007180767727	1.5339085392789871e-52	0.8306085194054623	0.91137726513528	1.5391481705497035e-70	0.7911454843354437	0.8894635935975366	4.2170408797329594e-185
mean_mean_prob_prefix0	0.028427324638955108	0.16860404692342087	0.023665059962801493	0.15178964027322944	0.38960189973000575	6.452661387048641e-08	0.01921304820298725	0.1386111402557069	0.0634997907088087	0.12471979482322042	0.35315689830898167	2.6331698652407395e-17
mean_mean_pplx_none	0.895931288723779	-0.9465364698329267	2.193808163441969e-89	0.8559153644004912	-0.9251569404163227	8.442524136259868e-77	0.8847319818767148	-0.9406019252992813	1.9700895777931796e-85	0.6836095716908934	-0.8268068527116194	1.5088605569633658e-136
mean_mean_count_none	0.9345969217157591	-0.9667455310037689	2.392644115551426e-107	0.7601479176076748	-0.8718646211469271	4.465642121417578e-57	0.41213508969559975	-0.6419774837917602	2.697270516583965e-22	0.22316010886245777	-0.4723982523914094	2.282765345306026e-31
mean_mean_count_filter0	0.9717085797870461	-0.9857527985184957	9.540135699680295e-140	0.967812347470766	-0.9837745409750986	9.278812630392844e-135	0.9761639207973744	-0.9880100813237557	2.2656811596511227e-146	0.6032757867746646	-0.7767083022439406	4.3553614063142034e-110
mean_mean_count_prefix0	0.9943221778599936	0.9971570477412239	7.934535951893717e-202	0.7894889177352837	0.8885318889805158	3.96531663748562e-62	0.7929692751583901	0.8904882229195342	8.973495855964328e-63	0.8855393740724689	0.9410310165305227	2.193484790706556e-255
mean_mean_normcount_filter0	0.9733005461447793	-0.9865599556766833	5.50353943054047e-142	0.9701613992404037	-0.9849677148213558	1.091204884110581e-137	0.9609647183528337	-0.9802880792669233	2.656866041717082e-127	0.8065459042817967	-0.8980790078171278	4.7022177242040995e-194
mean_mean_normcount_prefix0	0.9949964414924691	0.9974950834427552	1.030449327653446e-206	0.8940663559578687	0.9455508214569266	1.0670087370629951e-88	0.8989697698497566	0.948140163609662	1.5672788892420453e-90	0.9296844467265973	0.9642014554679936	2.56415736604e-312
mean_median_prob_none	0.6931381781561664	0.8325492046456873	1.5579836679767417e-47	0.27071744235478107	0.5203051435021386	7.100928611039184e-14	0.7016136091771372	0.8376237873754167	1.2805098377373527e-48	0.6242877825268621	0.7901188407618579	1.88040973076589e-116
mean_median_prob_filter0	0.7646611146898059	0.8744490349298842	8.210785931205067e-58	0.5790016095314773	0.7609215528104571	2.844472821189562e-35	0.7027120861124309	0.8382792411317549	9.21493064447205e-49	0.6192660620832893	0.7869345983519147	6.716195254478056e-115
mean_median_prob_prefix0	0.0004616502206541865	0.021486047115609388	0.7746557431554514	0.0446496031676103	0.21130452708735395	0.004407508890184428	0.0005865304575262258	-0.0242183908946533	0.746916775498006	0.08512096446056736	0.2917549733261926	4.6763293995454596e-12
mean_median_pplx_none	0.8625160935998574	-0.9287174455128198	1.2949964939027697e-78	0.8499830501872189	-0.921945253356846	3.0724131625297837e-75	0.8758171857733396	-0.935851048924635	1.4998409615098302e-82	0.7207274728716536	-0.848956696699928	3.879183447755392e-151
